,Type,Course Code,Course Name,Instructor(s),Venue,Slot,Division,Registration Limit,Division.1,Time,Slot_code,Dept,Yxx ka Y,Restrictions
355,timetable,EE 654,Power Electronics - II,I - M. Chandorkar,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,EE,6,
356,timetable,EE 656,Electrical Machine Analysis and Control,I - Ferdes B.G.,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,EE,6,
357,timetable,EE 672,Microelectronics Lab,A - Apurba Laha I - Swaroop Ganguly,   FullSemester,Fri-L4-14:00:00-16:55:00,, 0,,i-L4-14:00:00-16:55:00,L4,EE,6,
358,timetable,EE 678,Wavelets,I - Gadre V.M.,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,EE,6,
359,timetable,EE 699,Delta Sigma Data Converters and their Applications,I - Pramod Murali,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 30,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,EE,6,
360,timetable,EE 701,Introduction to MEMS,I - Siddharth Tallur,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,EE,7,
361,timetable,EE 705,V L S I Design Lab,I - Patkar Sachin,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,EE,7,
362,timetable,EE 706,Communication Networks,I - Sharayu Moharir,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,EE,7,
363,timetable,EE 708,Information Theory & Coding,I - B.K.Dey,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,EE,7,
364,timetable,EE 709,Testing and Verification of VLSI Circuits,I - Desai Madhav,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,EE,7,
365,timetable,EE 719,Mixed-Signal VLSI Design,I - Rajesh H. Zele,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,EE,7,
366,timetable,EE 722,Restructured Power Systems,I - Anupama Kowli,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,EE,7,
367,timetable,EE 724,Nanoelectronics,I - Bhaskaran Muralidharan,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,EE,7,
368,timetable,EE 727,Physics of Nanoscale Devices - II,I - Ashwin Tulapurkar,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,EE,7,
369,timetable,EE 728,Growth and Characterization of Nano-electronic Materials,I - S. Chakrabarti,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,EE,7,
370,timetable,EE 735,Microelectronics Simulations Lab,I - Pradeep R. Nair,   FullSemester,LX Wed-LX-14:00:00-16:55:00,, 0,, Wed-LX-14:00:00-16:55:00,LX,EE,7,
371,timetable,EE 736,Introduction to Stochastic Optimization,I - Vivek S. Borkar,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,EE,7,
372,timetable,EE 737,Introduction to Stochastic Control,I - Manjunath D.,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,EE,7,
373,timetable,EE 739,Processor Design,I - Virendra Singh,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,EE,7,
374,timetable,EE 763,Science of Information Statistics and Learning,I - Manoj Gopalkrish,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,EE,7,
375,timetable,EE 764,Wireless & Mobile Communication,I - P.Chaporkar,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,EE,7,
376,timetable,EE 767,Photonics System Engineering,I - Kasturi Saha,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,EE,7,
377,timetable,EE 769,Introduction to Machine Learning,I - Amit Sethi,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 200,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,EE,7,
378,timetable,EE 770,Design and Evaluation of Photovoltaic Power Plants,I - Narendra Shiradkar,   FullSemester,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,, 0,, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15,EE,7,
379,timetable,EE 777,Network Security,I - Gaurav S. Kasbekar,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,EE,7,
380,timetable,EE 780,Terahertz : Technology & Applications,I - Kushal R. Tuckley,   FullSemester,15 Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,, 0,, Fri-15B-19:00:00-20:25:00 Tue-15A-19:00:00-20:25:00,15,EE,7,
381,timetable,EE 786,Developments Trends and Economic Frontiers in EE,I - Animesh Kumar,   FullSemester,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,EE,7,
382,timetable,EE 790,Solar Photovoltaics: Photons to Farms,I - Pradeep R. Nair,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,EE,7,
383,timetable,EE 791,Power Electronic Converters for Renewable Energy,I - Sandeep Ad,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,EE,7,
384,timetable,EE 792,Communication Skills -II,I - Narendra Shiradkar,   FullSemester,4 Tue-4B-08:30:00-09:25:00,, 0,,Tue-4B-08:30:00-09:25:00,4,EE,7,
385,timetable,EE 793,Topics in Cryptology,I - Sule V.R.,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 30,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,EE,7,
386,timetable,EE 799,Advanced Antennas,I - J.Mukherjee,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,EE,7,
387,timetable,EE 800,High Speed Interconnects: Signaling and Synchronization,I - S.Gupta,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,EE,8,
388,timetable,EN 204,Material Science for Energy Applications,I - Shaibal Sarkar,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,EN,2,
389,timetable,EN 212,Electrical Machines,I - D. Suryanarayana,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,EN,2,
390,timetable,EN 214,Transport Phenomena,I - Venkatasailanathan Ramadesigan,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,EN,2,
391,tutorial,EN 214,Transport Phenomena,,   FullSemester,X Wed-X1-14:00:00-15:00:00,,,,Wed-X1-14:00:00-15:00:00,0,EN,2,
392,timetable,EN 216,Renewable Energy Technologies,I - Sagar Mitra,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,EN,2,
393,timetable,EN 218,Energy Resources Economics & Environment,I - Anish Modi,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,EN,2,
394,timetable,EN 301,Introduction to Renewable Energy Technologies,I - Sagar Mitra,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14,EN,3,
395,timetable,EN 302,Power Generation and System Planning,A - Suneet Singh I - Bandyopadhyay Santanu,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,EN,3,
396,timetable,EN 304,Electrical Energy Systems,I - Zakir H. Rather,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,EN,3,
397,timetable,EN 308,Solar Energy Lab,I - Anish Modi,   FullSemester,L2 Tue-L2-14:00:00-16:55:00,, 0,, Tue-L2-14:00:00-16:55:00,L2,EN,3,
398,timetable,EN 310,IC Engine and Combustion Lab,A - Sandeep Kumar I - Asish Sarangi,   FullSemester,L4 Fri-L4-14:00:00-16:55:00,, 0,, Fri-L4-14:00:00-16:55:00,L4,EN,3,
399,timetable,EN 312,Control & Instrumentation,I - V.S.S. Pavan Kumar Hari,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,EN,3,
400,tutorial,EN 312,Control & Instrumentation,-,   FullSemester,7 Wed-7A-08:30:00-09:25:00,,,,Wed-7A-08:30:00-09:25:00,7,EN,3,
401,timetable,EN 314,Electrochemistry,I - M.Neergat,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,EN,3,
402,timetable,EN 314,Electrochemistry,I - M.Neergat,   FullSemester,LX Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,, Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,LX,EN,3,
403,timetable,EN 408,Energy design project,I - Manaswita Bose,   FullSemester,L Wed-LX-14:00:00-16:55:00,, 0,,Wed-LX-14:00:00-16:55:00,LX,EN,4,
404,timetable,EN 408,Energy design project,I - Manaswita Bose,   FullSemester,LX Wed-LX-14:00:00-16:55:00,, 0,, Wed-LX-14:00:00-16:55:00,LX,EN,4,
405,timetable,EN 410,Energy Management,I - Seethamraju Srinivas,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 30,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,EN,4,
406,timetable,EN 412,Thermodynamics and Statistical Mechanics,I - K.R. Balasubramaniam,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,EN,4,
407,timetable,EN 414,Methods in Analytical Techniques,I - Sankara Sarma V. Tatiparti,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 15,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,EN,4,
408,timetable,EN 415,Energy Laboratory I,I - Rajesh Gupta,   FullSemester,LX Wed-LX-14:00:00-16:55:00,, 0,, Wed-LX-14:00:00-16:55:00,LX,EN,4,
409,timetable,EN 417,Computer Programming,I - Dayadeep S. Monder,   FullSemester,L Tue-L2-14:00:00-16:55:00,, 0,,Tue-L2-14:00:00-16:55:00,L2,EN,4,
410,timetable,EN 417,Computer Programming,I - Dayadeep S. Monder,   FullSemester,L1 Tue-L2-14:00:00-16:55:00,, 0,, Tue-L2-14:00:00-16:55:00,L1,EN,4,
411,timetable,EN 418,Introduction to Transport Phenomena,I - Lalit Kumar,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,EN,4,
412,timetable,EN 604,Fuel Cells,I - P.C.Ghosh,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 0,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,EN,6,
413,timetable,EN 607,Energy Management,I - Seethamraju Srinivas,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 30,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,EN,6,
414,timetable,EN 610,Hydrogen Energy,I - Pratibha Sharma,   FullSemester,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,, 0,,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,EN,6,
415,timetable,EN 612,Non-conventional Energy Systems Lab.,I - K.R. Balasubramaniam,   FullSemester,L3 Thu-L3-14:00:00-16:55:00,, 0,, Thu-L3-14:00:00-16:55:00,L3,EN,6,
416,timetable,EN 640,Solar Photovoltaic Fundamentals Technologies and Applications,I - Rajesh Gupta,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,EN,6,
417,timetable,EN 642,Power Generation and Systems Planning,A - Suneet Singh I - Bandyopadhyay Santanu,   FullSemester,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,, 35,,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,EN,6,
418,timetable,EN 648,Combustion Engineering,I - Asish Sarangi,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,EN,6,
419,timetable,EN 653,Energy Policy Analysis,I - Banerjee Rangan,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,EN,6,
420,timetable,EN 657,IC Engine Alternate Fuels and Emissions,I - Sandeep Kumar,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,EN,6,
421,timetable,EN 661,Micro and Nanoscale Energy Transport,I - Karthik Sasihithlu,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,EN,6,
422,timetable,EN 792,Communication Skills -II,I - Dayadeep S. Monder,   FullSemester,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,, 0,, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11,EN,7,
423,timetable,ENT205,Intellectual Property for Entrepreneurs,I - M.D.Atrey I - Rajkumar R. Hirwani,   SecondHalf,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ENT,2,
424,timetable,ENT205,Intellectual Property for Entrepreneurs,I - M.D.Atrey I - Rajkumar R. Hirwani,   SecondHalf,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00, M, 50,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ENT,2,
425,timetable,ENT206,Developing a Proof-of-Concept - Advanced,I - P Kumaresan,   FullSemester,X Wed-X1-14:00:00-15:00:00, M, 15,,Wed-X1-14:00:00-15:00:00,0,ENT,2,
426,timetable,ENT208,Technology Venture Creation,A - A. T. Kusre A - Rajen Jaswa I - Rohan Chinchwadkar,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,ENT,2,
427,timetable,ENT208,Technology Venture Creation,A - A. T. Kusre A - Rajen Jaswa I - Rohan Chinchwadkar,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00, M, 50,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,ENT,2,
428,timetable,ENT210,Marketing for Entrepreneurs,I - A. T. Kusre I - Devdip Purkayastha I - P Kumaresan,   FirstHalf,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ENT,2,
429,timetable,ENT210,Marketing for Entrepreneurs,I - A. T. Kusre I - Devdip Purkayastha I - P Kumaresan,   FirstHalf,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00, M, 50,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ENT,2,
430,timetable,ENT601,Intellectual Property for Entrepreneurs,I - M.D.Atrey I - Rajkumar R. Hirwani,   SecondHalf,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ENT,6,
431,timetable,ENT602,Technology Venture Creation,A - A. T. Kusre A - Rajen Jaswa I - Rohan Chinchwadkar,   FullSemester,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,, 0,, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13,ENT,6,
432,timetable,ENT604,Marketing for Entrepreneurs,A - Devdip Purkayastha A - P Kumaresan I - A. T. Kusre,   FirstHalf,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,, 0,, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12,ENT,6,
433,timetable,ENT608,Developing a Proof-of-Concept - Advanced,I - P Kumaresan,   FullSemester,X Wed-X3-16:00:00-17:00:00,, 0,,Wed-X3-16:00:00-17:00:00,0,ENT,6,
434,timetable,ES 102,Water Quality Management,I - Sanjeev Chaudhari,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,ES,1,
435,timetable,ES 200,Environmental Studies: Science and Engineering,A - Manoranjan Sahu A - Venkata Sai Vamsi Botlaguduru I - Amritanshu Shriwastav,   FirstHalf,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00, S1, 0, View,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,ES,2,
436,timetable,ES 200,Environmental Studies: Science and Engineering,A - Munish Kumar Chandel A - Swatantra Pratap Singh I - Virendra Sethi,   SecondHalf,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00, S2, 0, View,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,ES,2,
437,timetable,ES 204,Environmental Chemistry,I - Tabish Nawaz,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 20,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,ES,2,
438,timetable,ES 206,Water Resources & Open Channel Flow,A - Subhankar Karmakar I - Anurag Garg,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,ES,2,
439,timetable,ES 210,Introduction to Solid Mechanics,I - Venkata Sai Vamsi Botlaguduru,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,ES,2,
440,timetable,ES 212,Environmental Geodesy,I - Abhishek Chakraborty,   FullSemester,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,, 0,,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,ES,2,
441,timetable,ES 216,GIS Aided Environmental Planning and Management,A - Surya Durbha I - Subhankar Karmakar,   FullSemester,14 Fri-14B-17:30:00-18:55:00 Fri-5B-09:30:00-10:55:00 Tue-14A-17:30:00-18:55:00 Wed-5A-09:30:00-10:55:00,, 0,, Fri-14B-17:30:00-18:55:00 Fri-5B-09:30:00-10:55:00 Tue-14A-17:30:00-18:55:00 Wed-5A-09:30:00-10:55:00,14,ES,2,
442,timetable,ES 216,GIS Aided Environmental Planning and Management,A - Surya Durbha I - Subhankar Karmakar,   FullSemester,5 Fri-14B-17:30:00-18:55:00 Fri-5B-09:30:00-10:55:00 Tue-14A-17:30:00-18:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-14B-17:30:00-18:55:00 Fri-5B-09:30:00-10:55:00 Tue-14A-17:30:00-18:55:00 Wed-5A-09:30:00-10:55:00,5,ES,2,
443,timetable,ES 252,Environmental Chemistry Lab,I - Harish C. Phuleria,   FullSemester,L2 Tue-L2-14:00:00-16:55:00,, 0,, Tue-L2-14:00:00-16:55:00,L2,ES,2,
444,timetable,ES 306,Environment Systems Modeling,A - Amritanshu Shriwastav I - Venkata Sai Vamsi Botlaguduru,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 5,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,ES,3,
445,timetable,ES 451,Field Studies,A - Amritanshu Shriwastav I - Swatantra Pratap Singh,   FullSemester,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,, 0,,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,ES,4,
446,timetable,ES 600,Environmental Science and Engineering,A - Abhishek Chakraborty I - Swatantra Pratap Singh,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,ES,6,
447,timetable,ES 616,Energy Conversion and Environment,I - Munish Kumar Chandel,   FullSemester,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,, 0,,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,ES,6,
448,timetable,ES 624,Hazardous Waste Management,A - Munish Kumar Chandel I - Anurag Garg,   FullSemester,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,, 0,,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,ES,6,
449,timetable,ES 644,Industrial Pollution Prevention and Clean Technologies,I - S.R.Asolekar,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,, 0,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,ES,6,
450,timetable,ES 644,Industrial Pollution Prevention and Clean Technologies,I - S.R.Asolekar,   FullSemester,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00, M, 10,,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,ES,6,
451,timetable,ES 656,Bioremediation - Principles and Applications,I - Suparna Mukherji,   FullSemester,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,, 0,,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,ES,6,
