,Course Code,Course Name,Dept,Division,Division.1,Instructor(s),Registration Limit,Restrictions,Slot,Slot_code,Time,Type,Venue,Yxx ka Y
506,MA 214,Introduction to Numerical Analysis,MA, S2,,A - 10001865 - Saikat Mazumdar I - 10001788 - Harsha Hutridurga Ramaiah,,,X Wed-XC-17:30:00-18:55:00,0,Wed-XC-17:30:00-18:55:00,tutorial,  ,2
507,MA 406,General Topology,MA,,,I - Santanu Dey, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,4
508,MA 406,General Topology,MA,,,I - I09095 - Santanu Dey,,,X Wed-X3-16:00:00-17:00:00 Wed-XD-19:00:00-20:25:00,0,Wed-X3-16:00:00-17:00:00 Wed-XD-19:00:00-20:25:00,tutorial,  ,4
509,MA 406,General Topology,MA, M,,I - Sandip Singh, 20,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,4
510,MA 408,Measure Theory,MA,,,I - Niranjan Balachandran, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,4
511,MA 408,Measure Theory,MA,,,I - I11107 - Niranjan Balachandran,,,X Wed-X1-14:00:00-15:00:00,0,Wed-X1-14:00:00-15:00:00,tutorial,  ,4
512,MA 410,Multivariable Calculus,MA,,,I - Preeti Raman, 0,,13 Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,13, Mon-13A-19:00:00-20:25:00 Thu-13B-19:00:00-20:25:00,timetable,  ,4
513,MA 412,Complex Analysis,MA,,,I - Bata K. Das, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,4
514,MA 412,Complex Analysis,MA,,,,,,12 Mon-12A-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00,tutorial,  ,4
515,MA 414,Algebra I,MA,,,I - Sudarshan Gurjar, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,4
516,MA 414,Algebra I,MA,,,I - I15214 - Sudarshan Gurjar,,,X Wed-X2-15:00:00-16:00:00,0,Wed-X2-15:00:00-16:00:00,tutorial,  ,4
517,MA5106,Introduction to Fourier Analysis,MA,,,I - Sanjoy Pusti, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,1
518,MA5106,Introduction to Fourier Analysis,MA, M,,I - Sanjoy Pusti, 20,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,1
519,MA5108,Lie Groups & Lie Algebras,MA,,,I - Garge Shripad M., 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,1
520,MA5110,Non-commutative Algebra,MA,,,I - Puthenpurakal J Tony, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,1
521,MA5112,Introduction to Mathematical Methods,MA,,,I - Sivaji Ganesh S., 0,,7 Fri-7B-08:30:00-09:25:00 Wed-7A-08:30:00-09:25:00,7,Fri-7B-08:30:00-09:25:00 Wed-7A-08:30:00-09:25:00,timetable,  ,1
522,MA5112,Introduction to Mathematical Methods,MA,,,,,,15 Tue-15A-19:00:00-20:25:00,15, Tue-15A-19:00:00-20:25:00,tutorial,  ,1
523,MA 524,Algebraic Number Theory,MA,,,I - U.K.Adavardha, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,5
524,MA 526,Commutative Algebra,MA,,,I - Verma J.K., 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,5
525,MA 528,Hyperplane Arrangements,MA,,,I - Swapneel A. Mahajan, 0,,11 Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,11, Fri-11B-15:30:00-16:55:00 Tue-11A-15:30:00-16:55:00,timetable,  ,5
526,MA 532,Analytic Number Theory,MA,,,I - Saurav Bhaumik, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,5
527,MA 534,Modern Theory of PDE,MA,,,I - Pani A.K., 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,5
528,MA 540,Numerical Methods for Partial Differential Equations,MA,,,I - Nataraj Neela, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,5
529,MA 581,Elements of Differential Topology,MA,,,I - G. K. Srinivasan, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,5
530,MA 812,Algebra II,MA,,,I - Ravi Raghunathan, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,8
531,MA 814,Complex Analysis,MA,,,I - Sourav Pal, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,8
532,MA 816,Algebraic Topology,MA,,,I - Ronnie M. Sebastain, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,8
533,MA 818,Partial Differential Equations II,MA,,,I - M. Vanninathan, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,8
534,MA 820,Stochastic Processes,MA,,,I - Koushik Saha, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,8
535,MA 823,Probability,MA,,,I - K. Sureshkumar, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,8
536,MA 824,Functional Analysis,MA,,,I - Mayukh Mukherjee, 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,8
537,MA 839,Advanced Commutative Algebra,MA,,,I - Athnarayan Hariharan, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,8
538,MA 846,Topics in Combinatories II,MA,,,I - K. Sivasubramanian, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,8
539,MA 862,Combinatorics II,MA,,,I - Srinivasan M.K., 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,8
540,MA 867,Statistical Modelling- I,MA,,,I - S. Mukhopadhyay, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,8
541,SI 402,Statistical Inference,SI,,,I - Sabnis S.V., 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,4
542,SI 402,Statistical Inference,SI,,,,,,7 Wed-7A-08:30:00-09:25:00,7,Wed-7A-08:30:00-09:25:00,tutorial,  ,4
543,SI 404,Applied Stochastic Processes,SI,,,I - Ayan Bhattacharya, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,4
544,SI 404,Applied Stochastic Processes,SI, M,,I - Ayan Bhattacharya, 20,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,4
545,SI 408,Data Structures,SI,,,I - Madhusudan Manjunath, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,4
546,SI 408,Data Structures,SI,,,,,,7 Fri-7B-08:30:00-09:25:00,7,Fri-7B-08:30:00-09:25:00,tutorial,  ,4
547,SI 416,Optimization,SI,,,I - Sabnis S.V., 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,4
548,SI 422,Regression Analysis,SI,,,I - Monika Bhattacharjee, 0,,8 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00 Wed-X1-14:00:00-15:00:00 Wed-X2-15:00:00-16:00:00,8,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00 Wed-X1-14:00:00-15:00:00 Wed-X2-15:00:00-16:00:00,timetable,  ,4
549,SI 509,Time Series Analysis,SI,,,I - Joshi Rajani R., 0, View,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,5
550,SI 509,Time Series Analysis,SI,,,,, View,X Wed-X1-14:00:00-15:00:00,0,Wed-X1-14:00:00-15:00:00,tutorial,  ,5
551,SI 514,Statistical Modeling,SI,,,I - Ashish Das, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,5
552,SI 526,Experimental Designs,SI,,,I - Subramanyam A., 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,5
553,SI 527,Introduction to Derivative Pricing,SI,,,I - S.Baskar, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,5
554,SI 534,Nonparametric Statistics,SI,,,I - Radhendushka Srivastava, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,5
555,SI 536,Analysis of Multi-Type and Big Data,SI,,,I - Kalyan Das, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,5
556,ME 202,Strength of Materials,ME, S1,,I - Amit Singh, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,2
557,ME 202,Strength of Materials,ME, S2,,I - Salil Kulkarni, 0,,2 Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,2,Mon-2A-09:30:00-10:25:00 Thu-2C-11:35:00-12:30:00 Tue-2B-10:35:00-11:30:00,timetable,  ,2
558,ME 206,Manufacturing Processes I,ME, S1,,I - Pradeep Dixit, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,2
559,ME 206,Manufacturing Processes I,ME, S2,,I - Rakesh G. Mote, 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,2
560,ME 206,Manufacturing Processes I,ME, S3,,I - R.K.Singh, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,2
561,ME 209,Thermodynamics,ME,,,I - Arindrajit Chaudhari, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,2
562,ME 213,Manufacturing Practice Lab,ME, S1,,A - De Amitava I - Amber Shrivastava, 0,,L2 Tue-L2-14:00:00-16:55:00,L2, Tue-L2-14:00:00-16:55:00,timetable,  ,2
563,ME 213,Manufacturing Practice Lab,ME, S2,,A - De Amitava I - Amber Shrivastava, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,2
564,ME 213,Manufacturing Practice Lab,ME, S3,,A - De Amitava I - Amber Shrivastava, 0,,LX Wed-LX-14:00:00-16:55:00,LX, Wed-LX-14:00:00-16:55:00,timetable,  ,2
565,ME 218,Solid Mechanics Lab,ME, S1,,A - Alankar Alankar I - Krishna Jonnalagadda, 0,,L1 Mon-L1-14:00:00-16:55:00,L1, Mon-L1-14:00:00-16:55:00,timetable,  ,2
566,ME 218,Solid Mechanics Lab,ME, S2,,A - Alankar Alankar I - Krishna Jonnalagadda, 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,2
567,ME 220,Theory of Machines and Machine Design,ME,,,A - Shantanu Tripathi I - Vivek Sangwan, 0,,3 Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,3,Mon-3A-10:35:00-11:30:00 Thu-3C-08:30:00-09:25:00 Tue-3B-11:35:00-12:30:00,timetable,  ,2
568,ME 224,Fluid Mechanics Lab,ME,,,A - Abhilash Chandy A - Neeraj Kumbhakarna I - Shivasubramanian Gopalakrish, 0,,,0,,timetable,  ,2
569,ME 224,Fluid Mechanics Lab,ME, S2,,I - Shivasubramanian Gopalakrish, 0,,,0,,timetable,  ,2
570,ME 224,Fluid Mechanics Lab,ME, S3,,I - Abhilash Chandy, 0,,,0,,timetable,  ,2
571,ME 226,Mechanical Measurements,ME, S1,,I - Dipanshu Bansal, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,2
572,ME 226,Mechanical Measurements,ME, S2,,I - Atul Srivastava, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,2
573,ME 226,Mechanical Measurements,ME, S3,,I - Amit Agrawal, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,2
574,ME 306,Applied Thermodynamics,ME, S1,,I - Bhalchandra Puranik, 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,3
575,ME 306,Applied Thermodynamics,ME, S2,,I - Upendra Bhandarkar, 0,,7 Fri-7B-08:30:00-09:25:00 Wed-7A-08:30:00-09:25:00,7,Fri-7B-08:30:00-09:25:00 Wed-7A-08:30:00-09:25:00,timetable,  ,3
576,ME 306,Applied Thermodynamics,ME, S3,,I - Vedula R.P., 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,3
577,ME 307,Mechanical Measurements Lab,ME, S1,,I - Avishek Ranjan, 0,,,0,,timetable,  ,3
578,ME 307,Mechanical Measurements Lab,ME, S2,,I - Sridhar Balasubramanian, 0,,,0,,timetable,  ,3
579,ME 307,Mechanical Measurements Lab,ME, S3,,I - Ankit Jain, 0,,,0,,timetable,  ,3
580,ME 308,Industrial Engineering and Operations Research I,ME, S1,,I - Avinash Bhardwaj, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,3
581,ME 308,Industrial Engineering and Operations Research I,ME, S2,,I - Makarand S. Kulkarni, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,3
582,ME 316,Kinematics and Dynamics of Machines,ME, M,,I - Sripriya Ramamoorthy, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,3
583,ME 316,Kinematics and Dynamics of Machines,ME, S1,,I - Gandhi Prasanna S., 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,3
584,ME 316,Kinematics and Dynamics of Machines,ME, S2,,I - Sripriya Ramamoorthy, 0,,5 Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,5,Fri-5B-09:30:00-10:55:00 Wed-5A-09:30:00-10:55:00,timetable,  ,3
585,ME 370,Kinematics and Dynamics of Machines Lab,ME, S1,,A - V. Kartik I - Guha Anirban, 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,3
586,ME 370,Kinematics and Dynamics of Machines Lab,ME, S2,,A - V. Kartik I - Guha Anirban, 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,3
587,ME 370,Kinematics and Dynamics of Machines Lab,ME, S3,,A - V. Kartik I - Guha Anirban, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,3
588,ME 370,Kinematics and Dynamics of Machines Lab,ME, S4,,A - V. Kartik I - Guha Anirban, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,3
589,ME 372,Heat Transfer and Metrology Lab,ME, S1,,A - Arunkumar Sridharan A - Deepak Marla A - Dipanshu Bansal A - Rajneesh Bhardwaj A - Rakesh G. Mote A - Upendra Bhandarkar I - Soham Mujumdar, 0,,L1 Mon-L1-14:00:00-16:55:00,L1, Mon-L1-14:00:00-16:55:00,timetable,  ,3
590,ME 372,Heat Transfer and Metrology Lab,ME, S2,,A - Arunkumar Sridharan A - Deepak Marla A - Dipanshu Bansal A - Rajneesh Bhardwaj A - Rakesh G. Mote A - Upendra Bhandarkar I - Soham Mujumdar, 0,,L2 Tue-L2-14:00:00-16:55:00,L2, Tue-L2-14:00:00-16:55:00,timetable,  ,3
591,ME 372,Heat Transfer and Metrology Lab,ME, S3,,I - Arunkumar Sridharan, 0,,L6 Fri-L6-09:30:00-12:30:00,0, Fri-L6-09:30:00-12:30:00,timetable,  ,3
592,ME 372,Heat Transfer and Metrology Lab,ME, S4,,I - Dipanshu Bansal, 0,,LX Wed-LX-14:00:00-16:55:00,LX, Wed-LX-14:00:00-16:55:00,timetable,  ,3
593,ME 412,CFD and HT Lab,ME,,,I - Jai S. Murallidharan, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,4
594,ME 415,Computational Fluid Dynamics and Heat Transfer,ME,,,I - Sandip Kumar Saha, 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,4
595,ME 420,Cryogenic Engineering I,ME,,,I - M.D.Atrey, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,4
596,ME 434,Finite Element and Boundary Element Methods,ME,,,I - Parag Tandaiya, 5,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,4
597,ME 441,Applied Thermodynamics Lab,ME, S1,,I - Rane Milind, 0,,L1 Mon-L1-14:00:00-16:55:00,L1, Mon-L1-14:00:00-16:55:00,timetable,  ,4
598,ME 441,Applied Thermodynamics Lab,ME, S2,,I - Jai S. Murallidharan, 0,,L2 Tue-L2-14:00:00-16:55:00,L2, Tue-L2-14:00:00-16:55:00,timetable,  ,4
599,ME 441,Applied Thermodynamics Lab,ME, S3,,I - Arindrajit Chaudhari, 0,,L3 Thu-L3-14:00:00-16:55:00,L3, Thu-L3-14:00:00-16:55:00,timetable,  ,4
600,ME 441,Applied Thermodynamics Lab,ME, S4,,I - Bhalchandra Puranik, 0,,L4 Fri-L4-14:00:00-16:55:00,L4, Fri-L4-14:00:00-16:55:00,timetable,  ,4
601,ME 460,Solid State Joining,ME,,,I - Amber Shrivastava, 0,,1 Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,1,Mon-1A-08:30:00-09:25:00 Thu-1C-10:35:00-11:30:00 Tue-1B-09:30:00-10:25:00,timetable,  ,4
602,ME 472,Nonlinear Dynamics and Chaos,ME,,,I - D.N. Pawaskar, 25, View,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,4
603,ME 604,Robotics,ME,,,I - Abhishek Gupta, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,6
604,ME 613,Finite Element and Boundary Element Methods,ME,,,I - Parag Tandaiya, 15,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,6
605,ME 616,Fracture Mechanics,ME,,,I - Tanmay K. Bhandakkar, 0,,4 Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,4,Mon-4A-11:35:00-12:30:00 Thu-4C-09:30:00-10:25:00 Tue-4B-08:30:00-09:25:00,timetable,  ,6
606,ME 636,Advanced Joining Technology,ME,,,I - De Amitava, 25,,,0,,timetable,  ,6
607,ME 637,Manufacturing Automation,ME,,,I - Karunakaran K.P., 0,,12 Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,12, Mon-12A-17:30:00-18:55:00 Thu-12B-17:30:00-18:55:00,timetable,  ,6
608,ME 643,Materials Processing and Simulation Laboratory,ME,,,A - Asim Tewari A - Date P.P. A - R.K.Singh A - Shyamprasad Karagadde A - Sushil Mishra I - Pande S.S., 0,,LX Wed-LX-14:00:00-16:55:00,LX, Wed-LX-14:00:00-16:55:00,timetable,  ,6
609,ME 651,Fluid Dynamics,ME,,,I - Avishek Ranjan, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,6
610,ME 657,Thermal and Fluids Engg Laboratory,ME, S2,,A - Amit Agrawal A - Atul Srivastava A - Shankar Krish A - Sreedhara Sheshadri I - Vedula R.P., 0,,LX Wed-LX-14:00:00-16:55:00,LX, Wed-LX-14:00:00-16:55:00,timetable,  ,6
611,ME 663,Advanced Heat Transfer,ME,,,I - Arunkumar Sridharan, 0,,6 Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,6,Fri-6B-11:05:00-12:30:00 Wed-6A-11:05:00-12:30:00,timetable,  ,6
612,ME 673,Mathematical Methods in Engineering,ME,,,I - Abhilash Chandy, 0,,10 Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,10, Fri-10B-14:00:00-15:25:00 Tue-10A-14:00:00-15:25:00,timetable,  ,6
613,ME 675,Theory of Plasticity,ME,,,I - Krishna Jonnalagadda, 0,,14 Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,14, Fri-14B-17:30:00-18:55:00 Tue-14A-17:30:00-18:55:00,timetable,  ,6
614,ME 676,Collaborative Engineering,ME,,,I - Ravi B., 0,,9 Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,9,Mon-9A-15:30:00-16:55:00 Thu-9B-15:30:00-16:55:00,timetable,  ,6
615,ME 677,Laser Material Processing,ME,,,I - Deepak Marla, 0,,8 Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,8,Mon-8A-14:00:00-15:25:00 Thu-8B-14:00:00-15:25:00,timetable,  ,6
